 frequency       mag             phase          
 4.26579519e+02 -1.48996901e+01  1.64659428e+02 
 4.31519077e+02 -1.46980217e+01  1.64474286e+02 
 4.36515832e+02 -1.44963237e+01  1.64286739e+02 
 4.41570447e+02 -1.42945956e+01  1.64096752e+02 
 4.46683592e+02 -1.40928374e+01  1.63904286e+02 
 4.51855944e+02 -1.38910488e+01  1.63709303e+02 
 4.57088190e+02 -1.36892297e+01  1.63511765e+02 
 4.62381021e+02 -1.34873797e+01  1.63311631e+02 
 4.67735141e+02 -1.32854988e+01  1.63108861e+02 
 4.73151259e+02 -1.30835869e+01  1.62903413e+02 
 4.78630092e+02 -1.28816438e+01  1.62695246e+02 
 4.84172368e+02 -1.26796695e+01  1.62484317e+02 
 4.89778819e+02 -1.24776639e+01  1.62270580e+02 
 4.95450191e+02 -1.22756270e+01  1.62053993e+02 
 5.01187234e+02 -1.20735588e+01  1.61834507e+02 
 5.06990708e+02 -1.18714595e+01  1.61612078e+02 
 5.12861384e+02 -1.16693290e+01  1.61386658e+02 
 5.18800039e+02 -1.14671675e+01  1.61158197e+02 
 5.24807460e+02 -1.12649753e+01  1.60926645e+02 
 5.30884444e+02 -1.10627525e+01  1.60691953e+02 
 5.37031796e+02 -1.08604995e+01  1.60454069e+02 
 5.43250331e+02 -1.06582166e+01  1.60212939e+02 
 5.49540874e+02 -1.04559041e+01  1.59968510e+02 
 5.55904257e+02 -1.02535626e+01  1.59720726e+02 
 5.62341325e+02 -1.00511926e+01  1.59469531e+02 
 5.68852931e+02 -9.84879473e+00  1.59214868e+02 
 5.75439937e+02 -9.64636964e+00  1.58956678e+02 
 5.82103218e+02 -9.44391810e+00  1.58694900e+02 
 5.88843655e+02 -9.24144098e+00  1.58429475e+02 
 5.95662144e+02 -9.03893922e+00  1.58160338e+02 
 6.02559586e+02 -8.83641386e+00  1.57887427e+02 
 6.09536897e+02 -8.63386606e+00  1.57610675e+02 
 6.16595002e+02 -8.43129708e+00  1.57330016e+02 
 6.23734835e+02 -8.22870828e+00  1.57045383e+02 
 6.30957344e+02 -8.02610118e+00  1.56756705e+02 
 6.38263486e+02 -7.82347740e+00  1.56463911e+02 
 6.45654229e+02 -7.62083871e+00  1.56166929e+02 
 6.53130553e+02 -7.41818705e+00  1.55865685e+02 
 6.60693448e+02 -7.21552448e+00  1.55560103e+02 
 6.68343918e+02 -7.01285325e+00  1.55250105e+02 
